1	8120103	4000553	1	1	0	400000
1	8120103	4130000	1	1	0	9200
1	8120103	4130002	1	1	0	9200
1	8120103	4130010	1	1	0	9200
1	8120103	4020007	1	1	0	9000
1	8120103	4010006	1	1	0	9000
1	8120103	4004001	1	1	0	9000
1	8120103	4007000	1	1	0	10010
1	8120103	4007003	1	1	0	10010
1	8120103	2040707	1	1	0	550
1	8120103	2043301	1	1	0	550
1	8120103	2040026	1	1	0	750
1	8120103	2040316	1	1	0	350
1	8120103	2043015	1	1	0	350
1	8120103	2049000	1	1	0	800
1	8120103	2000002	1	1	0	20001
1	8120103	2000006	1	1	0	20002
1	8120103	2000005	1	1	0	20012
1	8120103	1102030	1	1	0	1300
1	8120103	1032022	1	1	0	1608
1	8120103	1002339	1	1	0	1311
1	8120103	1051057	1	1	0	1222
1	8120103	1382010	1	1	0	1329
1	8120103	1082112	1	1	0	1335
1	8120103	1462012	1	1	0	1339
1	8120103	1072173	1	1	0	1346
1	8120103	1472029	1	1	0	1349
1	8120103	1052125	1	1	0	1352
