1	9902000	2000004	5	-1
1	9902000	2000005	10	-1
1	9902000	2020008	1	-1
1	9902000	2020009	1	-1
1	9902000	2020012	1	-1
1	9902000	2020013	1	-1
1	9902000	2020014	1	-1
1	9902000	2020015	1	-1
1	9902000	2001000	1	-1
1	9902000	2001001	1	-1
1	9902000	2001002	1	-1
1	9902000	1102000	10	-1
1	9902000	1102001	10	-1
1	9902000	1102002	10	-1
1	9902000	1102003	10	-1
1	9902000	1102004	10	-1
1	9902000	1102040	30	-1
1	9902000	1102041	30	-1
1	9902000	1102042	30	-1
1	9902000	1102043	10	-1
1	9902000	1032012	30	-1
1	9902000	1032013	30	-1
1	9902000	2020009	1	-1
1	9902000	2020010	1	-1
1	9902000	2022003	1	-1
1	9902000	1302020	20	-1
1	9902000	1302030	20	-1
1	9902000	1332025	20	-1
1	9902000	1382009	20	-1
1	9902000	1382012	20	-1
1	9902000	1412011	20	-1
1	9902000	1422014	20	-1
1	9902000	1432012	20	-1
1	9902000	1442024	20	-1
1	9902000	1452016	20	-1
1	9902000	1452022	20	-1
1	9902000	1462014	20	-1
1	9902000	1462019	20	-1
1	9902000	1472030	20	-1
1	9902000	1472032	20	-1
1	9902000	1482020	30	-1
1	9902000	1482021	30	-1
1	9902000	1492020	30	-1
1	9902000	1492021	30	-1
