1	300	4001480	10000	0	0	0	0	0	0	0	0
1	300	4001481	100000	0	0	0	0	0	0	0	0
1	300	4001482	10000	0	0	0	0	0	0	0	0
1	300	4001483	100000	0	0	0	0	0	0	0	0
1	300	2430212	600000	0	0	0	0	0	0	0	0
1	300	2430213	2000000	0	0	0	0	0	0	0	0
1	300	2430231	15000000	0	0	0	0	0	0	0	0
1	300	4340000	10000	0	0	0	0	0	0	0	0
1	300	1502000	1000	0	0	0	0	0	0	0	0
1	300	1512000	1000	0	0	0	0	0	0	0	0
1	300	4024000	1000	0	0	0	0	0	0	0	0
1	300	4024001	3000	0	0	0	0	0	0	0	0
1	300	4024002	5000	0	0	0	0	0	0	0	0
1	300	4024003	10000	0	0	0	0	0	0	0	0
1	300	4024004	1000	0	0	0	0	0	0	0	0
1	300	4024005	3000	0	0	0	0	0	0	0	0
1	300	4024006	5000	0	0	0	0	0	0	0	0
1	300	4024007	10000	0	0	0	0	0	0	0	0
1	300	4025000	10000	0	0	0	0	0	0	0	0
1	300	4025001	50000	0	0	0	0	0	0	0	0
1	300	4025002	100000	0	0	0	0	0	0	0	0
1	300	4025003	500000	0	0	0	0	0	0	0	0
1	300	4025004	1000	0	0	0	0	0	0	0	0
1	300	4025005	2000	0	0	0	0	0	0	0	0
1	300	4025006	4000	0	0	0	0	0	0	0	0
1	300	4025007	8000	0	0	0	0	0	0	0	0
1	300	4025008	1000	0	0	0	0	0	0	0	0
1	300	4025009	2000	0	0	0	0	0	0	0	0
1	300	4025010	4000	0	0	0	0	0	0	0	0
1	300	4025011	8000	0	0	0	0	0	0	0	0
1	300	4021017	50000	0	0	0	0	0	0	0	0
