1	48	1302008	40000	1	0	0	0	0	0	0	0
1	48	1302004	100000	2	0	0	0	0	0	0	0
1	48	1302009	225000	3	0	0	0	0	0	0	0
1	48	1312005	40000	4	0	0	0	0	0	0	0
1	48	1312006	100000	5	0	0	0	0	0	0	0
1	48	1312007	175000	6	0	0	0	0	0	0	0
1	48	1322014	40000	7	0	0	0	0	0	0	0
1	48	1322015	100000	8	0	0	0	0	0	0	0
1	48	1322016	175000	9	0	0	0	0	0	0	0
1	48	1332009	42000	10	0	0	0	0	0	0	0
1	48	1332012	40000	11	0	0	0	0	0	0	0
1	48	1332001	200000	12	0	0	0	0	0	0	0
1	48	1332014	375000	13	0	0	0	0	0	0	0
1	48	1332011	425000	14	0	0	0	0	0	0	0
1	48	1372003	38000	15	0	0	0	0	0	0	0
1	48	1372001	175000	16	0	0	0	0	0	0	0
1	48	1372000	400000	17	0	0	0	0	0	0	0
1	48	1382002	20000	18	0	0	0	0	0	0	0
1	48	1402002	150000	19	0	0	0	0	0	0	0
1	48	1402006	350000	20	0	0	0	0	0	0	0
1	48	1402007	450000	21	0	0	0	0	0	0	0
1	48	1412006	45000	22	0	0	0	0	0	0	0
1	48	1412004	200000	23	0	0	0	0	0	0	0
1	48	1412005	250000	24	0	0	0	0	0	0	0
1	48	1422001	45000	25	0	0	0	0	0	0	0
1	48	1422008	200000	26	0	0	0	0	0	0	0
1	48	1422007	250000	27	0	0	0	0	0	0	0
1	48	1432002	60000	28	0	0	0	0	0	0	0
1	48	1432003	175000	29	0	0	0	0	0	0	0
1	48	1432005	225000	30	0	0	0	0	0	0	0
1	48	1442001	60000	31	0	0	0	0	0	0	0
1	48	1442003	175000	32	0	0	0	0	0	0	0
1	48	1442009	300000	33	0	0	0	0	0	0	0
1	48	1452005	150000	34	0	0	0	0	0	0	0
1	48	1452006	250000	35	0	0	0	0	0	0	0
1	48	1452007	375000	36	0	0	0	0	0	0	0
1	48	1462000	30000	37	0	0	0	0	0	0	0
1	48	1462004	200000	38	0	0	0	0	0	0	0
1	48	1462005	250000	39	0	0	0	0	0	0	0
1	48	1472001	20000	40	0	0	0	0	0	0	0
1	48	1472004	30000	41	0	0	0	0	0	0	0
1	48	1472007	60000	42	0	0	0	0	0	0	0
1	48	1482004	50000	43	0	0	0	0	0	0	0
1	48	1482005	100000	44	0	0	0	0	0	0	0
1	48	1482006	200000	45	0	0	0	0	0	0	0
1	48	1492004	50000	46	0	0	0	0	0	0	0
1	48	1492005	100000	47	0	0	0	0	0	0	0
1	48	1492006	200000	48	0	0	0	0	0	0	0
