1	39	2000001	48	1	0	0	0	0	0	0	0
1	39	2000002	96	2	0	0	0	0	0	0	0
1	39	2000003	20	3	0	0	0	0	0	0	0
1	39	2000006	186	4	0	0	0	0	0	0	0
1	39	2002000	520	5	0	0	0	0	0	0	0
1	39	2002001	416	6	0	0	0	0	0	0	0
1	39	2002002	520	7	0	0	0	0	0	0	0
1	39	2002004	520	8	0	0	0	0	0	0	0
1	39	2002005	520	9	0	0	0	0	0	0	0
1	39	2001000	3328	10	0	0	0	0	0	0	0
1	39	2001001	2392	11	0	0	0	0	0	0	0
1	39	2001002	4160	12	0	0	0	0	0	0	0
1	39	2020005	96	13	0	0	0	0	0	0	0
1	39	2010004	93	14	0	0	0	0	0	0	0
1	39	2020001	66	15	0	0	0	0	0	0	0
1	39	2020003	225	16	0	0	0	0	0	0	0
1	39	2020004	225	17	0	0	0	0	0	0	0
1	39	2020006	265	18	0	0	0	0	0	0	0
1	39	2022003	770	19	0	0	0	0	0	0	0
1	39	2022000	1155	20	0	0	0	0	0	0	0
1	39	2020012	4680	21	0	0	0	0	0	0	0
1	39	2020013	5824	22	0	0	0	0	0	0	0
1	39	2020014	8424	23	0	0	0	0	0	0	0
1	39	2020015	10608	24	0	0	0	0	0	0	0
1	39	2030000	400	25	0	0	0	0	0	0	0
1	39	2060000	1	26	0	0	0	0	0	0	0
1	39	2061000	1	27	0	0	0	0	0	0	0
1	39	2070000	500	30	0	0	0	0	0	0	0
