1	45	1002004	160000	1	0	0	0	0	0	0	0
1	45	1040000	200000	2	0	0	0	0	0	0	0
1	45	1040085	200000	3	0	0	0	0	0	0	0
1	45	1041084	200000	4	0	0	0	0	0	0	0
1	45	1041085	200000	5	0	0	0	0	0	0	0
1	45	1050000	112500	6	0	0	0	0	0	0	0
1	45	1050021	112500	7	0	0	0	0	0	0	0
1	45	1051001	112500	8	0	0	0	0	0	0	0
1	45	1051014	112500	9	0	0	0	0	0	0	0
1	45	1060075	180000	10	0	0	0	0	0	0	0
1	45	1060074	180000	11	0	0	0	0	0	0	0
1	45	1061083	180000	12	0	0	0	0	0	0	0
1	45	1061084	180000	13	0	0	0	0	0	0	0
1	45	1092001	100000	14	0	0	0	0	0	0	0
1	45	1092002	200000	15	0	0	0	0	0	0	0
1	45	1002141	96000	16	0	0	0	0	0	0	0
1	45	1002142	96000	17	0	0	0	0	0	0	0
1	45	1002143	96000	18	0	0	0	0	0	0	0
1	45	1002144	96000	19	0	0	0	0	0	0	0
1	45	1041052	120000	20	0	0	0	0	0	0	0
1	45	1041051	120000	21	0	0	0	0	0	0	0
1	45	1050031	300000	22	0	0	0	0	0	0	0
1	45	1050002	300000	23	0	0	0	0	0	0	0
1	45	1050035	450000	24	0	0	0	0	0	0	0
1	45	1050038	450000	25	0	0	0	0	0	0	0
1	45	1050036	450000	26	0	0	0	0	0	0	0
1	45	1050037	450000	27	0	0	0	0	0	0	0
1	45	1051023	450000	28	0	0	0	0	0	0	0
1	45	1051025	450000	29	0	0	0	0	0	0	0
1	45	1051024	450000	30	0	0	0	0	0	0	0
1	45	1051027	450000	31	0	0	0	0	0	0	0
1	45	1061048	120000	32	0	0	0	0	0	0	0
1	45	1061047	120000	33	0	0	0	0	0	0	0
1	45	1002138	100000	34	0	0	0	0	0	0	0
1	45	1002139	100000	35	0	0	0	0	0	0	0
1	45	1002135	100000	36	0	0	0	0	0	0	0
1	45	1002137	100000	37	0	0	0	0	0	0	0
1	45	1040072	114000	38	0	0	0	0	0	0	0
1	45	1040073	114000	39	0	0	0	0	0	0	0
1	45	1040074	114000	40	0	0	0	0	0	0	0
1	45	1040076	114000	41	0	0	0	0	0	0	0
1	45	1040081	180000	42	0	0	0	0	0	0	0
1	45	1040079	180000	43	0	0	0	0	0	0	0
1	45	1041066	114000	44	0	0	0	0	0	0	0
1	45	1041069	114000	45	0	0	0	0	0	0	0
1	45	1041065	114000	46	0	0	0	0	0	0	0
1	45	1041067	114000	47	0	0	0	0	0	0	0
1	45	1041082	180000	48	0	0	0	0	0	0	0
1	45	1061080	180000	49	0	0	0	0	0	0	0
1	45	1060062	108000	50	0	0	0	0	0	0	0
1	45	1060065	108000	51	0	0	0	0	0	0	0
1	45	1060061	108000	52	0	0	0	0	0	0	0
1	45	1060063	108000	53	0	0	0	0	0	0	0
1	45	1060070	160000	54	0	0	0	0	0	0	0
1	45	1060069	160000	55	0	0	0	0	0	0	0
1	45	1061061	108000	56	0	0	0	0	0	0	0
1	45	1061064	108000	57	0	0	0	0	0	0	0
1	45	1061060	108000	58	0	0	0	0	0	0	0
1	45	1061062	108000	59	0	0	0	0	0	0	0
1	45	1061081	160000	60	0	0	0	0	0	0	0
1	45	1061080	160000	61	0	0	0	0	0	0	0
1	45	1002176	100000	62	0	0	0	0	0	0	0
1	45	1002177	100000	63	0	0	0	0	0	0	0
1	45	1002178	100000	64	0	0	0	0	0	0	0
1	45	1002179	100000	65	0	0	0	0	0	0	0
1	45	1002180	100000	66	0	0	0	0	0	0	0
1	45	1040063	114000	67	0	0	0	0	0	0	0
1	45	1040062	114000	68	0	0	0	0	0	0	0
1	45	1040061	114000	69	0	0	0	0	0	0	0
1	45	1040082	180000	70	0	0	0	0	0	0	0
1	45	1040083	180000	71	0	0	0	0	0	0	0
1	45	1041075	180000	72	0	0	0	0	0	0	0
1	45	1041074	180000	73	0	0	0	0	0	0	0
1	45	1051007	111000	74	0	0	0	0	0	0	0
1	45	1051008	111000	75	0	0	0	0	0	0	0
1	45	1051009	111000	76	0	0	0	0	0	0	0
1	45	1060051	108000	77	0	0	0	0	0	0	0
1	45	1060050	108000	78	0	0	0	0	0	0	0
1	45	1060052	108000	79	0	0	0	0	0	0	0
1	45	1060071	160000	80	0	0	0	0	0	0	0
1	45	1060072	160000	81	0	0	0	0	0	0	0
1	45	1061070	160000	82	0	0	0	0	0	0	0
1	45	1061069	160000	83	0	0	0	0	0	0	0
