1	*******	1302173	1	1	0	700
1	*******	1302174	1	1	0	700
1	*******	1302175	1	1	0	700
1	*******	1312072	1	1	0	700
1	*******	1312073	1	1	0	700
1	*******	1312096	1	1	0	700
1	*******	1322107	1	1	0	700
1	*******	1322108	1	1	0	700
1	*******	1322136	1	1	0	700
1	*******	1332148	1	1	0	700
1	*******	1332149	1	1	0	700
1	*******	1332150	1	1	0	700
1	*******	1332151	1	1	0	700
1	*******	1332152	1	1	0	700
1	*******	1342040	1	1	0	700
1	*******	1342041	1	1	0	700
1	*******	1372100	1	1	0	700
1	*******	1372101	1	1	0	700
1	*******	1372102	1	1	0	700
1	*******	1382124	1	1	0	700
1	*******	1382125	1	1	0	700
1	*******	1382126	1	1	0	700
1	*******	1402111	1	1	0	700
1	*******	1402112	1	1	0	700
1	*******	1402113	1	1	0	700
1	*******	1412071	1	1	0	700
1	*******	1412072	1	1	0	700
1	*******	1422073	1	1	0	700
1	*******	1422074	1	1	0	700
1	*******	1432099	1	1	0	700
1	*******	1432100	1	1	0	700
1	*******	1432101	1	1	0	700
1	*******	1442136	1	1	0	700
1	*******	1442137	1	1	0	700
1	*******	1442138	1	1	0	700
1	*******	1452129	1	1	0	700
1	*******	1452130	1	1	0	700
1	*******	1452131	1	1	0	700
1	*******	1462118	1	1	0	700
1	*******	1462119	1	1	0	700
1	*******	1462120	1	1	0	700
1	*******	1472141	1	1	0	700
1	*******	1472142	1	1	0	700
1	*******	1472143	1	1	0	700
1	*******	1482102	1	1	0	700
1	*******	1482103	1	1	0	700
1	*******	1482104	1	1	0	700
1	*******	1492101	1	1	0	700
1	*******	1492102	1	1	0	700
1	*******	1492103	1	1	0	700
1	*******	1522020	1	1	0	700
1	*******	1522021	1	1	0	700
1	*******	1522022	1	1	0	700
1	*******	1532037	1	1	0	700
1	*******	1532038	1	1	0	700
1	*******	1532039	1	1	0	700






















