1	*******	1302152	1	1	0	700
1	*******	1312065	1	1	0	700
1	*******	1322096	1	1	0	700
1	*******	1332130	1	1	0	700
1	*******	1342036	1	1	0	700
1	*******	1362019	1	1	0	700
1	*******	1372084	1	1	0	700
1	*******	1382104	1	1	0	700
1	*******	1402095	1	1	0	700
1	*******	1412065	1	1	0	700
1	*******	1422066	1	1	0	700
1	*******	1432086	1	1	0	700
1	*******	1442116	1	1	0	700
1	*******	1452111	1	1	0	700
1	*******	1462099	1	1	0	700
1	*******	1472122	1	1	0	700
1	*******	1482084	1	1	0	700
1	*******	1492085	1	1	0	700
1	*******	1522018	1	1	0	700
1	*******	1532018	1	1	0	700
