1	5140000	4000052	1	1	0	400000
1	5140000	4000021	1	1	0	70002
1	5140000	4032642	1	1	3117	50000
1	5140000	4032643	1	1	3117	50000
1	5140000	4032644	1	1	3117	50000
1	5140000	4032645	1	1	3117	50000
1	5140000	4032646	1	1	3117	50000
1	5140000	4020007	1	1	0	9000
1	5140000	4020000	1	1	0	9000
1	5140000	4004001	1	1	0	9000
1	5140000	4007000	1	1	0	10010
1	5140000	4007002	1	1	0	10010
1	5140000	2040901	1	1	0	550
1	5140000	2000003	1	1	0	20002
1	5140000	2000004	1	1	0	20012
1	5140000	2020028	1	1	0	20012
1	5140000	1102021	1	1	0	1300
1	5140000	1032014	1	1	0	1608
1	5140000	1002029	1	1	0	1321
1	5140000	1041097	1	1	0	1213
1	5140000	1061096	1	1	0	1214
1	5140000	1072134	1	1	0	1316
1	5140000	1422008	1	1	0	1319
1	5140000	1412007	1	1	0	1319
1	5140000	1072127	1	1	0	1316
1	5140000	1050053	1	1	0	1122
1	5140000	1072114	1	1	0	1326
1	5140000	1050051	1	1	0	1132
1	5140000	1050052	1	1	0	1132
1	5140000	1082072	1	1	0	1335
1	5140000	1050059	1	1	0	1132
1	5140000	1041077	1	1	0	1243
1	5140000	1061076	1	1	0	1244
1	5140000	1472014	1	1	0	1349
1	5140000	1072151	1	1	0	1346
1	5140000	1060089	1	1	0	1144
1	5140000	1082066	1	1	0	1345
1	5140000	1002634	1	1	0	1351
