1	100006	4000004	1	1	0	300000
1	100006	4000010	1	1	0	300000
1	100006	4030000	1	1	0	10700
1	100006	4020005	1	1	0	9000
1	100006	4010005	1	1	0	9000
1	100006	2040602	1	1	0	750
1	100006	2040600	1	1	0	350
1	100006	2040505	1	1	0	750
1	100006	2041018	1	1	0	350
1	100006	2041001	1	1	0	550
1	100006	2000000	1	1	0	20001
1	100006	1002019	1	1	0	1301
1	100006	1060002	1	1	0	1404
1	100006	1322007	1	1	0	1609
1	100006	1072008	1	1	0	1306
1	100006	1442029	1	1	0	1609
1	100006	1412001	1	1	0	1319
1	100006	1412012	1	1	0	1619
1	100006	1432001	1	1	0	1919
1	100006	1082019	1	1	0	1325
1	100006	1072023	1	1	0	1626
1	100006	1342000	1	1	0	1349
1	100006	1482000	1	1	0	1359
