1	9400400	4000337	1	1	0	400000
1	9400400	4130010	1	1	0	9200
1	9400400	4130007	1	1	0	9200
1	9400400	4020003	1	1	0	9000
1	9400400	4010002	1	1	0	9000
1	9400400	2040915	1	1	0	750
1	9400400	2040103	1	1	0	450
1	9400400	2040201	1	1	0	550
1	9400400	2000006	1	1	0	20002
1	9400400	2022021	1	1	0	20002
1	9400400	1002096	1	1	0	1301
1	9400400	1072239	1	1	0	1606
1	9400400	1092008	1	1	0	1307
1	9400400	1322022	1	1	0	1609
1	9400400	1050006	1	1	0	1112
1	9400400	1050007	1	1	0	1112
1	9400400	1312003	1	1	0	1319
1	9400400	1322004	1	1	0	1319
1	9400400	1442004	1	1	0	1319
1	9400400	1082032	1	1	0	1345
