1	9400011	4000222	1	1	0	400000
1	9400011	4130011	1	1	0	9200
1	9400011	4130010	1	1	0	9200
1	9400011	4004004	1	1	0	9000
1	9400011	4007001	1	1	0	10010
1	9400011	4007002	1	1	0	10010
1	9400011	2040011	1	1	0	650
1	9400011	2043305	1	1	0	650
1	9400011	2044404	1	1	0	450
1	9400011	2040510	1	1	0	450
1	9400011	2040405	1	1	0	650
1	9400011	2044104	1	1	0	450
1	9400011	2044204	1	1	0	450
1	9400011	2000006	1	1	0	20002
1	9400011	2022021	1	1	0	20002
1	9400011	2002004	1	1	0	20003
1	9400011	2022027	1	1	0	20003
1	9400011	1032008	1	1	0	1608
1	9400011	1332029	1	1	0	1309
1	9400011	1302009	1	1	0	1319
1	9400011	1040088	1	1	0	1113
1	9400011	1060075	1	1	0	1114
1	9400011	1051032	1	1	0	1222
1	9400011	1050048	1	1	0	1122
1	9400011	1092019	1	1	0	1347
1	9400011	1061079	1	1	0	1244
1	9400011	1061071	1	1	0	1244
