1	5120500	4000283	1	1	0	300000
1	5120500	4000284	1	1	0	300000
1	5120500	4000021	1	1	0	70002
1	5120500	4003005	1	1	0	30002
1	5120500	4130021	1	1	0	9200
1	5120500	4130009	1	1	0	9200
1	5120500	4130000	1	1	0	9200
1	5120500	4020007	1	1	0	9000
1	5120500	4020004	1	1	0	9000
1	5120500	4010005	1	1	0	9000
1	5120500	4004004	1	1	0	9000
1	5120500	4004002	1	1	0	9000
1	5120500	4007002	1	1	0	10010
1	5120500	4007004	1	1	0	10010
1	5120500	2043801	1	1	0	550
1	5120500	2043701	1	1	0	550
1	5120500	2040515	1	1	0	350
1	5120500	2049100	1	1	0	850
1	5120500	2040031	1	1	0	750
1	5120500	2049301	1	1	0	900
1	5120500	1032021	1	1	0	1608
1	5120500	1432006	1	1	0	1319
1	5120500	1072134	1	1	0	1316
1	5120500	1082081	1	1	0	1325
1	5120500	1050058	1	1	0	1132
1	5120500	1040099	1	1	0	1143
1	5120500	1060088	1	1	0	1144
1	5120500	1082066	1	1	0	1345
1	5120500	1082201	1	1	0	1355
