1	6130204	4000295	1	1	0	400000
1	6130204	4000021	1	1	0	70002
1	6130204	4020004	1	1	0	9000
1	6130204	4010006	1	1	0	9000
1	6130204	4004000	1	1	0	9000
1	6130204	4007007	1	1	0	10010
1	6130204	4007004	1	1	0	10010
1	6130204	2040301	1	1	0	550
1	6130204	2043001	1	1	0	550
1	6130204	2000002	1	1	0	20001
1	6130204	2000006	1	1	0	20002
1	6130204	2000004	1	1	0	20012
1	6130204	1040104	1	1	0	1113
1	6130204	1060092	1	1	0	1114
1	6130204	1040093	1	1	0	1113
1	6130204	1060082	1	1	0	1114
1	6130204	1402011	1	1	0	1319
1	6130204	1402003	1	1	0	1319
1	6130204	1082062	1	1	0	1325
1	6130204	1051064	1	1	0	1232
1	6130204	1051065	1	1	0	1232
1	6130204	1040107	1	1	0	1143
1	6130204	1060095	1	1	0	1144
1	6130204	1052119	1	1	0	1352
