1	8830000	1302112	1	1	0	7000
1	8830000	1302113	1	1	0	7000
1	8830000	1312042	1	1	0	7000
1	8830000	1312043	1	1	0	7000
1	8830000	1322068	1	1	0	7000
1	8830000	1322069	1	1	0	7000
1	8830000	1332084	1	1	0	5000
1	8830000	1332085	1	1	0	5000
1	8830000	1332086	1	1	0	5000
1	8830000	1332087	1	1	0	5000
1	8830000	1372050	1	1	0	7000
1	8830000	1382066	1	1	0	7000
1	8830000	1382067	1	1	0	7000
1	8830000	1402056	1	1	0	7000
1	8830000	1402057	1	1	0	7000
1	8830000	1402058	1	1	0	7000
1	8830000	1402059	1	1	0	7000
1	8830000	1412038	1	1	0	7000
1	8830000	1412039	1	1	0	7000
1	8830000	1422042	1	1	0	7000
1	8830000	1422043	1	1	0	7000
1	8830000	1432054	1	1	0	5000
1	8830000	1432055	1	1	0	5000
1	8830000	1442074	1	1	0	7000
1	8830000	1442075	1	1	0	7000
1	8830000	1452066	1	1	0	5000
1	8830000	1452067	1	1	0	5000
1	8830000	1452068	1	1	0	5000
1	8830000	1452069	1	1	0	5000
1	8830000	1452070	1	1	0	5000
1	8830000	1462059	1	1	0	5000
1	8830000	1462060	1	1	0	5000
1	8830000	1462061	1	1	0	5000
1	8830000	1462062	1	1	0	5000
1	8830000	1462063	1	1	0	5000
1	8830000	1472083	1	1	0	5000
1	8830000	1472084	1	1	0	5000
1	8830000	1482031	1	1	0	5000
1	8830000	1482032	1	1	0	5000
1	8830000	1492035	1	1	0	5000
1	8830000	1492036	1	1	0	5000
1	8830000	2000004	1	1	0	999999
1	8830000	2000005	1	1	0	999999
1	8830000	2000006	1	1	0	400000
1	8830000	2030000	1	1	0	200000
1	8830000	2050004	1	1	0	500000
1	8830000	2020001	1	1	0	200000
1	8830000	2020000	1	1	0	200000
1	8830000	2000016	1	1	0	200000
1	8830000	2020005	1	1	0	200000
1	8830000	2020003	1	1	0	200000
1	8830000	2020009	1	1	0	200000
1	8830000	2020006	1	1	0	200000
1	8830000	2020007	1	1	0	200000
1	8830000	2022000	1	1	0	200000
1	8830000	2020010	1	1	0	200000
1	8830000	2001000	1	1	0	200000
1	8830000	2020012	1	1	0	200000
1	8830000	2020013	1	1	0	999999
1	8830000	2020014	1	1	0	200000
1	8830000	2020015	1	1	0	999999
1	8830000	2049100	1	1	0	3000
1	8830000	2049000	1	1	0	1500
1	8830000	2040739	1	1	0	3000
1	8830000	1072376	1	1	0	8000
1	8830000	4001261	1	1	0	600000
1	8830000	2330005	1	1	0	40000
