1	8200012	4000458	1	1	0	400000
1	8200012	4000459	1	1	0	10000
1	8200012	4130012	1	1	0	9200
1	8200012	4130003	1	1	0	9200
1	8200012	4020000	1	1	0	9000
1	8200012	4010000	1	1	0	9000
1	8200012	4004002	1	1	0	9000
1	8200012	4020009	1	1	0	7000
1	8200012	4007007	1	1	0	10010
1	8200012	4007001	1	1	0	10010
1	8200012	2040501	1	1	0	550
1	8200012	2043701	1	1	0	550
1	8200012	2290092	1	1	0	2000
1	8200012	2290139	1	1	0	2000
1	8200012	2000006	1	1	0	20002
1	8200012	2022003	1	1	0	20012
1	8200012	1040122	1	1	0	1113
1	8200012	1060111	1	1	0	1114
1	8200012	1322045	1	1	0	1319
1	8200012	1002401	1	1	0	1321
1	8200012	1452021	1	1	0	1339
1	8200012	1072216	1	1	0	1346
1	8200012	1082213	1	1	0	1355
