1	8200007	4000452	1	1	0	400000
1	8200007	4000459	1	1	0	30000
1	8200007	4130020	1	1	0	9200
1	8200007	4130007	1	1	0	9200
1	8200007	4020004	1	1	0	9000
1	8200007	4010004	1	1	0	9000
1	8200007	4004002	1	1	0	9000
1	8200007	4020009	1	1	0	7000
1	8200007	2040302	1	1	0	750
1	8200007	2040701	1	1	0	550
1	8200007	2044301	1	1	0	550
1	8200007	2290006	1	1	0	2000
1	8200007	2290136	1	1	0	2000
1	8200007	2000006	1	1	0	20000
1	8200007	2022003	1	1	0	20012
1	8200007	1040121	1	1	0	1113
1	8200007	1041124	1	1	0	1113
1	8200007	1422027	1	1	0	1319
1	8200007	1002400	1	1	0	1321
1	8200007	1462018	1	1	0	1339
1	8200007	1051091	1	1	0	1242
1	8200007	1072214	1	1	0	1346
1	8200007	1332052	1	1	0	1349
1	8200007	1082213	1	1	0	1355
